0,1,2,3,4,5,6,7,8,9,10,11,external_code,season,category,release_date,day,week,month,year,image_path,color,fabric,extra
0.0009389671361502,0.0056338028169014,0.0845070422535211,0.1051643192488262,0.1154929577464788,0.1098591549295774,0.1107981220657277,0.0929577464788732,0.056338028169014,0.0366197183098591,0.0215962441314554,0.0159624413145539,251,SS17,culottes,2017-02-04,0.8333333333333334,0.0961538461538461,0.1666666666666666,0.9990094105993066,PE17/00251.png,yellow,cotton,hem
0.0065727699530516,0.0028169014084507,0.0009389671361502,0.0375586854460093,0.1201877934272299,0.152112676056338,0.107981220657277,0.0657276995305164,0.0873239436619718,0.0366197183098591,0.028169014084507,0.0103286384976525,261,SS17,sleeveless,2017-02-04,0.8333333333333334,0.0961538461538461,0.1666666666666666,0.9990094105993066,PE17/00261.png,brown,lace,zipper
0.0018779342723004,0.0197183098591549,0.0187793427230046,0.0187793427230046,0.0169014084507042,0.0187793427230046,0.0300469483568075,0.0319248826291079,0.0150234741784037,0.0169014084507042,0.0028169014084507,0.0140845070422535,271,SS17,short coat,2017-02-04,0.8333333333333334,0.0961538461538461,0.1666666666666666,0.9990094105993066,PE17/00271.png,yellow,faux leather,hem
0.0215962441314554,0.0215962441314554,0.0384976525821596,0.0478873239436619,0.0394366197183098,0.0516431924882629,0.0666666666666666,0.0441314553990609,0.0375586854460093,0.0413145539906103,0.0206572769953051,0.0075117370892018,281,SS17,long sleeve,2017-02-06,0.0,0.1153846153846154,0.1666666666666666,0.9990094105993066,PE17/00281.png,yellow,polyviscous,hem
0.0009389671361502,0.0,0.0234741784037558,0.0384976525821596,0.0394366197183098,0.0347417840375586,0.0413145539906103,0.0507042253521126,0.0328638497652582,0.0460093896713615,0.0291079812206572,0.028169014084507,291,SS17,sleeveless,2017-02-07,0.1666666666666666,0.1153846153846154,0.1666666666666666,0.9990094105993066,PE17/00291.png,yellow,crepe,zipper
0.0018779342723004,0.0234741784037558,0.0262910798122065,0.0253521126760563,0.0103286384976525,0.0206572769953051,0.0150234741784037,0.0075117370892018,0.012206572769953,0.0103286384976525,0.0,0.0018779342723004,301,SS17,patterned,2017-02-09,0.5,0.1153846153846154,0.1666666666666666,0.9990094105993066,PE17/00301.png,brown,lurex,hem
0.0009389671361502,0.0009389671361502,0.0009389671361502,0.0,0.0046948356807511,0.0,0.0159624413145539,0.0056338028169014,0.0093896713615023,0.0169014084507042,0.0056338028169014,0.0046948356807511,311,SS17,culottes,2017-02-10,0.6666666666666666,0.1153846153846154,0.1666666666666666,0.9990094105993066,PE17/00311.png,brown,dark jeans,hem
0.0046948356807511,0.0,0.0018779342723004,0.0197183098591549,0.0262910798122065,0.0291079812206572,0.0319248826291079,0.0291079812206572,0.0253521126760563,0.0150234741784037,0.0112676056338028,0.0159624413145539,321,SS17,doll dress,2017-02-11,0.8333333333333334,0.1153846153846154,0.1666666666666666,0.9990094105993066,PE17/00321.png,brown,lace,hem
0.0140845070422535,0.0075117370892018,0.0112676056338028,0.0169014084507042,0.0112676056338028,0.0140845070422535,0.0150234741784037,0.0093896713615023,0.0112676056338028,0.0159624413145539,-0.0009389671361502,0.0,331,SS17,patterned,2017-02-14,0.1666666666666666,0.1346153846153846,0.1666666666666666,0.9990094105993066,PE17/00331.png,grey,lurex,hem
0.0018779342723004,0.0215962441314554,0.0460093896713615,0.0741784037558685,0.1230046948356807,0.1051643192488262,0.0967136150234741,0.0732394366197183,0.0957746478873239,0.0685446009389671,0.0619718309859154,0.0300469483568075,341,SS17,solid colours,2017-02-17,0.6666666666666666,0.1346153846153846,0.1666666666666666,0.9990094105993066,PE17/00341.png,blue,matte jersey,neckline
0.0159624413145539,0.0150234741784037,0.0244131455399061,0.0169014084507042,0.0300469483568075,0.0347417840375586,0.0215962441314554,0.0215962441314554,0.0215962441314554,0.0075117370892018,0.0046948356807511,0.0056338028169014,351,SS17,sleeveless,2017-02-20,0.0,0.1538461538461538,0.1666666666666666,0.9990094105993066,PE17/00351.png,yellow,lace,hem
0.0103286384976525,0.0150234741784037,0.0187793427230046,0.012206572769953,0.0159624413145539,0.0169014084507042,0.0159624413145539,0.0140845070422535,0.0056338028169014,0.0056338028169014,0.0018779342723004,0.0,361,SS17,solid colours,2017-02-22,0.3333333333333333,0.1538461538461538,0.1666666666666666,0.9990094105993066,PE17/00361.png,grey,lace,hem
0.0009389671361502,0.0093896713615023,0.0140845070422535,0.0197183098591549,0.0262910798122065,0.0394366197183098,0.0187793427230046,0.0328638497652582,0.0328638497652582,0.0366197183098591,0.0169014084507042,0.028169014084507,371,SS17,culottes,2017-02-25,0.8333333333333334,0.1538461538461538,0.1666666666666666,0.9990094105993066,PE17/00371.png,grey,satin cotton,hem
0.0093896713615023,0.0103286384976525,0.0112676056338028,0.0140845070422535,0.0103286384976525,0.0065727699530516,0.0093896713615023,0.0065727699530516,0.0112676056338028,0.0028169014084507,0.0065727699530516,0.0056338028169014,381,SS17,culottes,2017-02-28,0.1666666666666666,0.173076923076923,0.1666666666666666,0.9990094105993066,PE17/00381.png,red,polyviscous,hem
0.0075117370892018,0.0798122065727699,0.0882629107981219,0.0957746478873239,0.0957746478873239,0.148356807511737,0.1624413145539906,0.1417840375586854,0.1464788732394366,0.1380281690140845,0.1023474178403755,0.0413145539906103,391,SS17,culottes,2017-03-02,0.5,0.173076923076923,0.25,0.9990094105993066,PE17/00391.png,brown,scuba crepe,hem
0.0028169014084507,0.0873239436619718,0.1370892018779342,0.1286384976525821,0.0957746478873239,0.1427230046948356,0.1708920187793427,0.1455399061032863,0.1248826291079812,0.1342723004694835,0.092018779342723,0.0572769953051643,401,SS17,sheath dress,2017-03-03,0.6666666666666666,0.173076923076923,0.25,0.9990094105993066,PE17/00401.png,brown,lace,hem
0.0009389671361502,0.0478873239436619,0.056338028169014,0.1023474178403755,0.0882629107981219,0.0413145539906103,0.0553990610328638,0.0732394366197183,0.0826291079812206,0.0347417840375586,0.0366197183098591,0.0093896713615023,411,SS17,long sleeve,2017-03-04,0.8333333333333334,0.173076923076923,0.25,0.9990094105993066,PE17/00411.png,yellow,webbing,shoulder
0.0009389671361502,0.0046948356807511,0.0713615023474178,0.0610328638497652,0.0666666666666666,0.0713615023474178,0.0732394366197183,0.0929577464788732,0.0751173708920187,0.0657276995305164,0.0441314553990609,0.0384976525821596,421,SS17,culottes,2017-03-06,0.0,0.1923076923076923,0.25,0.9990094105993066,PE17/00421.png,yellow,polyviscous,hem
0.0018779342723004,0.0,0.0018779342723004,0.1098591549295774,0.0938967136150234,0.0826291079812206,0.0647887323943662,0.0882629107981219,0.0441314553990609,0.0478873239436619,0.0244131455399061,0.0244131455399061,431,SS17,long sleeve,2017-03-07,0.1666666666666666,0.1923076923076923,0.25,0.9990094105993066,PE17/00431.png,brown,scuba crepe,hem
0.0046948356807511,0.0826291079812206,0.076056338028169,0.1070422535211267,0.1136150234741784,0.1117370892018779,0.0685446009389671,0.0657276995305164,0.0788732394366197,0.0460093896713615,0.0478873239436619,0.0300469483568075,441,SS17,sheath dress,2017-03-10,0.6666666666666666,0.1923076923076923,0.25,0.9990094105993066,PE17/00441.png,blue,tulle,hem
0.0009389671361502,0.012206572769953,0.0056338028169014,0.0056338028169014,0.0065727699530516,0.0140845070422535,0.0187793427230046,0.0112676056338028,0.0093896713615023,0.0103286384976525,0.0009389671361502,0.0,451,SS17,medium coat,2017-03-11,0.8333333333333334,0.1923076923076923,0.25,0.9990094105993066,PE17/00451.png,red,cotton,hem
0.0422535211267605,0.028169014084507,0.0431924882629108,0.0384976525821596,0.0347417840375586,0.0347417840375586,0.0375586854460093,0.0366197183098591,0.0159624413145539,0.028169014084507,0.0150234741784037,0.0103286384976525,461,SS17,trapeze dress,2017-03-15,0.3333333333333333,0.2115384615384615,0.25,0.9990094105993066,PE17/00461.png,yellow,scuba crepe,drawstring
0.0046948356807511,0.0938967136150234,0.1239436619718309,0.1004694835680751,0.1117370892018779,0.1154929577464788,0.1117370892018779,0.1248826291079812,0.1352112676056338,0.0892018779342723,0.0666666666666666,0.028169014084507,471,SS17,long sleeve,2017-03-17,0.6666666666666666,0.2115384615384615,0.25,0.9990094105993066,PE17/00471.png,yellow,marocain,sleeve
0.0028169014084507,0.1051643192488262,0.0967136150234741,0.1023474178403755,0.1455399061032863,0.1455399061032863,0.1605633802816901,0.152112676056338,0.1436619718309859,0.1295774647887324,0.0826291079812206,0.0478873239436619,481,SS17,sleeveless,2017-03-18,0.8333333333333334,0.2115384615384615,0.25,0.9990094105993066,PE17/00481.png,orange,marocain,hem
0.0018779342723004,0.0253521126760563,0.0262910798122065,0.0253521126760563,0.0140845070422535,0.0197183098591549,0.0338028169014084,0.0112676056338028,0.0140845070422535,0.012206572769953,0.0112676056338028,0.0075117370892018,491,SS17,sheath dress,2017-03-18,0.8333333333333334,0.2115384615384615,0.25,0.9990094105993066,PE17/00491.png,yellow,jacquard,neckline
0.0009389671361502,0.0018779342723004,0.0009389671361502,0.0018779342723004,0.0028169014084507,0.0,0.0056338028169014,0.0028169014084507,0.0028169014084507,0.0028169014084507,0.0018779342723004,0.0018779342723004,501,SS17,solid colours,2017-03-18,0.8333333333333334,0.2115384615384615,0.25,0.9990094105993066,PE17/00501.png,black,scuba crepe,sleeve
0.0018779342723004,0.0169014084507042,0.0112676056338028,0.0150234741784037,0.0140845070422535,0.0093896713615023,0.012206572769953,0.0,0.0,0.0,0.0009389671361502,0.0,511,SS17,printed,2017-03-19,1.0,0.2115384615384615,0.25,0.9990094105993066,PE17/00511.png,white,matte jersey,hem
0.0018779342723004,0.0009389671361502,0.0065727699530516,0.0093896713615023,0.0028169014084507,0.0009389671361502,0.0,0.0,0.0,0.0009389671361502,0.0009389671361502,0.0,521,SS17,solid colours,2017-03-21,0.1666666666666666,0.2307692307692308,0.25,0.9990094105993066,PE17/00521.png,green,matte jersey,hem
0.0009389671361502,0.012206572769953,0.0159624413145539,0.0234741784037558,0.0150234741784037,0.0206572769953051,0.0112676056338028,0.0206572769953051,0.0046948356807511,0.0018779342723004,0.0,0.0018779342723004,531,SS17,long coat,2017-03-23,0.5,0.2307692307692308,0.25,0.9990094105993066,PE17/00531.png,green,tencel,hem
0.0018779342723004,0.0169014084507042,0.0206572769953051,0.0319248826291079,0.0244131455399061,0.0234741784037558,0.0319248826291079,0.0328638497652582,0.0169014084507042,0.0028169014084507,0.0075117370892018,0.0028169014084507,541,SS17,long coat,2017-03-24,0.6666666666666666,0.2307692307692308,0.25,0.9990094105993066,PE17/00541.png,green,tencel,zipper
0.0009389671361502,0.0338028169014084,0.0244131455399061,0.0215962441314554,0.0206572769953051,0.0215962441314554,0.0140845070422535,0.0093896713615023,0.0056338028169014,0.0065727699530516,0.0,0.0,551,SS17,long sleeve,2017-03-25,0.8333333333333334,0.2307692307692308,0.25,0.9990094105993066,PE17/00551.png,brown,webbing,hem
0.1051643192488262,0.152112676056338,0.1211267605633802,0.0882629107981219,0.0525821596244131,0.0197183098591549,0.0215962441314554,0.0103286384976525,0.0009389671361502,0.0028169014084507,0.0,0.0046948356807511,561,SS17,doll dress,2017-03-27,0.0,0.25,0.25,0.9990094105993066,PE17/00561.png,white,lace,shoulder
0.0056338028169014,0.0028169014084507,0.0009389671361502,0.0,0.0009389671361502,0.0009389671361502,0.0028169014084507,0.0009389671361502,0.0,0.0009389671361502,0.0009389671361502,0.0,571,SS17,culottes,2017-03-27,0.0,0.25,0.25,0.9990094105993066,PE17/00571.png,yellow,polyviscous,sleeveless
0.0028169014084507,0.0056338028169014,0.0056338028169014,0.0065727699530516,0.0103286384976525,0.0046948356807511,0.0028169014084507,0.0046948356807511,0.0,0.0018779342723004,0.0009389671361502,0.0018779342723004,581,SS17,sheath dress,2017-03-29,0.3333333333333333,0.25,0.25,0.9990094105993066,PE17/00581.png,brown,scuba crepe,hem
0.0009389671361502,0.0244131455399061,0.0112676056338028,0.012206572769953,0.0300469483568075,0.0328638497652582,0.0206572769953051,0.0215962441314554,0.0206572769953051,0.0140845070422535,0.012206572769953,0.0169014084507042,591,SS17,solid colours,2017-03-30,0.5,0.25,0.25,0.9990094105993066,PE17/00591.png,brown,tulle,sleeveless
0.0009389671361502,0.012206572769953,0.012206572769953,0.0065727699530516,0.0056338028169014,0.0093896713615023,0.0075117370892018,0.0075117370892018,0.0103286384976525,0.0206572769953051,0.0103286384976525,0.0046948356807511,601,SS17,culottes,2017-03-31,0.6666666666666666,0.25,0.25,0.9990094105993066,PE17/00601.png,green,satin cotton,hem
0.0018779342723004,0.0,0.0112676056338028,0.0253521126760563,0.0507042253521126,0.0215962441314554,0.0291079812206572,0.0140845070422535,0.0056338028169014,0.0018779342723004,0.0018779342723004,0.0,611,SS17,solid colours,2017-04-01,0.8333333333333334,0.25,0.3333333333333333,0.9990094105993066,PE17/00611.png,yellow,frise,hem
0.0065727699530516,0.0056338028169014,0.0056338028169014,0.0093896713615023,0.0093896713615023,0.0028169014084507,0.0028169014084507,0.0018779342723004,0.0,0.0009389671361502,0.0,0.0018779342723004,621,SS17,printed,2017-04-04,0.1666666666666666,0.2692307692307692,0.3333333333333333,0.9990094105993066,PE17/00621.png,brown,paillettes,hem
0.0065727699530516,0.0159624413145539,0.0103286384976525,0.0140845070422535,0.0075117370892018,0.0103286384976525,0.0112676056338028,0.012206572769953,0.0075117370892018,0.0028169014084507,0.0056338028169014,0.0028169014084507,631,SS17,solid colours,2017-04-06,0.5,0.2692307692307692,0.3333333333333333,0.9990094105993066,PE17/00631.png,grey,paillettes,racerback
0.0009389671361502,0.0873239436619718,0.0863849765258216,0.1004694835680751,0.1061032863849765,0.1154929577464788,0.1690140845070422,0.1615023474178403,0.1915492957746478,0.2056338028169014,0.2206572769953052,0.2845070422535211,641,SS17,doll dress,2017-04-06,0.5,0.2692307692307692,0.3333333333333333,0.9990094105993066,PE17/00641.png,red,georgette,zipper
0.0018779342723004,0.0234741784037558,0.0103286384976525,0.0112676056338028,0.0103286384976525,0.0093896713615023,0.0187793427230046,0.0140845070422535,0.0215962441314554,0.0093896713615023,0.0159624413145539,0.0328638497652582,651,SS17,short sleeves,2017-04-08,0.8333333333333334,0.2692307692307692,0.3333333333333333,0.9990094105993066,PE17/00651.png,red,cotton,hem
0.0009389671361502,0.0244131455399061,0.0291079812206572,0.0244131455399061,0.0197183098591549,0.0206572769953051,0.0169014084507042,0.0169014084507042,0.0253521126760563,0.028169014084507,0.0469483568075117,0.0591549295774647,661,SS17,sleeveless,2017-04-09,1.0,0.2692307692307692,0.3333333333333333,0.9990094105993066,PE17/00661.png,blue,georgette,hem
0.0384976525821596,0.0976525821596244,0.107981220657277,0.0807511737089201,0.0666666666666666,0.0441314553990609,0.0338028169014084,0.0206572769953051,0.0262910798122065,0.012206572769953,0.0206572769953051,0.0338028169014084,671,SS17,culottes,2017-04-11,0.1666666666666666,0.2884615384615384,0.3333333333333333,0.9990094105993066,PE17/00671.png,blue,dark jeans,hem
0.0215962441314554,0.0657276995305164,0.0798122065727699,0.056338028169014,0.0713615023474178,0.0572769953051643,0.0441314553990609,0.0478873239436619,0.0431924882629108,0.0347417840375586,0.0413145539906103,0.076056338028169,681,SS17,kimono dress,2017-04-13,0.5,0.2884615384615384,0.3333333333333333,0.9990094105993066,PE17/00681.png,yellow,frise,hem
0.0018779342723004,0.0112676056338028,0.0206572769953051,0.0244131455399061,0.0300469483568075,0.0366197183098591,0.0384976525821596,0.0215962441314554,0.0150234741784037,0.012206572769953,0.0112676056338028,0.0262910798122065,691,SS17,solid colours,2017-04-14,0.6666666666666666,0.2884615384615384,0.3333333333333333,0.9990094105993066,PE17/00691.png,black,matte jersey,hem
0.0065727699530516,0.0244131455399061,0.0140845070422535,0.0187793427230046,0.012206572769953,0.0046948356807511,0.0075117370892018,0.0065727699530516,0.0018779342723004,0.0028169014084507,0.0046948356807511,0.0140845070422535,701,SS17,long sleeve,2017-04-14,0.6666666666666666,0.2884615384615384,0.3333333333333333,0.9990094105993066,PE17/00701.png,green,frise,hem
0.0009389671361502,0.0009389671361502,0.0103286384976525,0.0169014084507042,0.0093896713615023,0.012206572769953,0.0206572769953051,0.0262910798122065,0.0197183098591549,0.0187793427230046,0.0206572769953051,0.0591549295774647,711,SS17,solid colours,2017-04-15,0.8333333333333334,0.2884615384615384,0.3333333333333333,0.9990094105993066,PE17/00711.png,black,matte jersey,hem
0.0103286384976525,0.1708920187793427,0.1615023474178403,0.0863849765258216,0.0619718309859154,0.0197183098591549,0.0169014084507042,0.0112676056338028,0.0093896713615023,0.0159624413145539,0.0159624413145539,0.0103286384976525,721,SS17,sleeveless,2017-04-20,0.5,0.3076923076923077,0.3333333333333333,0.9990094105993066,PE17/00721.png,yellow,silky satin,hem
0.0009389671361502,0.0347417840375586,0.0375586854460093,0.0253521126760563,0.028169014084507,0.0262910798122065,0.0253521126760563,0.0159624413145539,0.0159624413145539,0.0197183098591549,0.0234741784037558,0.0375586854460093,731,SS17,solid colours,2017-04-21,0.6666666666666666,0.3076923076923077,0.3333333333333333,0.9990094105993066,PE17/00731.png,brown,lurex,shoulder
0.0009389671361502,0.0065727699530516,0.0112676056338028,0.0075117370892018,0.0065727699530516,0.0018779342723004,0.0028169014084507,0.0028169014084507,0.0018779342723004,0.0093896713615023,0.0075117370892018,0.0140845070422535,741,SS17,short sleeves,2017-04-23,1.0,0.3076923076923077,0.3333333333333333,0.9990094105993066,PE17/00741.png,red,cotton,zipper
0.1183098591549295,0.212206572769953,0.2234741784037558,0.1248826291079812,0.0845070422535211,0.0732394366197183,0.0488262910798122,0.0422535211267605,0.0347417840375586,0.0516431924882629,0.0431924882629108,0.0244131455399061,751,SS17,sheath dress,2017-04-26,0.3333333333333333,0.3269230769230769,0.3333333333333333,0.9990094105993066,PE17/00751.png,brown,jacquard,hem
0.0244131455399061,0.0704225352112676,0.0732394366197183,0.0488262910798122,0.0704225352112676,0.0488262910798122,0.0422535211267605,0.0300469483568075,0.0535211267605633,0.0619718309859154,0.0572769953051643,0.0516431924882629,761,SS17,solid colours,2017-04-27,0.5,0.3269230769230769,0.3333333333333333,0.9990094105993066,PE17/00761.png,red,tulle,hem
0.0413145539906103,0.1380281690140845,0.1323943661971831,0.1436619718309859,0.107981220657277,0.0788732394366197,0.0394366197183098,0.0262910798122065,0.0169014084507042,0.0319248826291079,0.0375586854460093,0.0150234741784037,771,SS17,short sleeves,2017-04-27,0.5,0.3269230769230769,0.3333333333333333,0.9990094105993066,PE17/00771.png,yellow,cotton,hem
0.0046948356807511,0.0056338028169014,0.0046948356807511,0.0103286384976525,0.0075117370892018,0.012206572769953,0.0140845070422535,0.0169014084507042,0.0300469483568075,0.0262910798122065,0.0300469483568075,0.0441314553990609,781,SS17,sleeveless,2017-04-30,1.0,0.3269230769230769,0.3333333333333333,0.9990094105993066,PE17/00781.png,yellow,cotton,hem
